# Forza Horizon 6 car data. Source: https://forza.labsgg.com/cars (per-car pages https://forza.labsgg.com/cars/{slug}).
# Date fetched: 2026-07-26. Cars: 634.
# These are third-party transcriptions of the game's own in-game stats panel. They are not first-party data and not independent measurements.
# Raw imperial values are as published. Metric columns are unrounded conversions: PS=hp*1.01387 Nm=lbft*1.35582 kg=lbs*0.45359237 m=ft*0.3048 kmh=mph*1.609344.
# Columns prefixed src_ are the site's own keys, verbatim and unrenamed.
# Skip lines beginning with # to read this file.
id,slug,url,year,manufacturer,carName,fullCarName,carType,rarity,unlockCategory,howToUnlock,priceCr,pi,piClass,drivetrain,powerHp,powerPs,torqueLbFt,torqueNm,weightLbs,weightKg,displacementL,frontWeightPct,accel0to60MphSec,accel0to100MphSec,braking60to0Ft,braking60to0M,braking100to0Ft,braking100to0M,lateralG60Mph,lateralG120Mph,topSpeedMph,topSpeedKmh,aeroEfficiency,mechBalance,aeroBalance,barSpeed,barHandling,barAcceleration,barLaunch,barBraking,barOffroad,specStatus,detailPageVerified,heroImageUrl,cardImageUrl,src_id,src_manufacturer,src_manufacturerIndex,src_manufacturerVehicleIndex,src_carName,src_fullCarName,src_year,src_carType,src_rarity,src_unlockCategory,src_howToUnlock,src_defaultDrivetrain,src_price,src_defaultPower,src_defaultTorque,src_defaultWeight,src_defaultFrontDisplacement,src_defaultEngineDisplacement,src_defaultRating,src_defaultSpeed,src_defaultHandling,src_defaultAcceleration,src_defaultLaunch,src_defaultBraking,src_defaultOffroad,src_brake60,src_brake100,src_accel60,src_accel100,src_topSpeed,src_lateral60,src_lateral120,src_mechBalance,src_aeroBalance,src_aeroEfficiency,src_createdAt,src_updatedAt
1107,2023-porsche-911-rallye,https://forza.labsgg.com/cars/2023-porsche-911-rallye,2023,Porsche,911 Rallye,2023 Porsche 911 Rallye,RALLY MONSTERS,EPIC,Wrist Band Event,Flight Club,390000,700,A,AWD,473,479.56051,420,569.4444,3552,1611.16009824,2.98,40,3.129,7.555,101.8,31.02864,257.4,78.45551999999999,1.14,1.19,193.6,311.5689984,0.83,0.62,0.33,7,5.7,7.9,6.8,4.8,8.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Porsche_911_Rallye.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Porsche_911_Rallye.png",1107,Porsche,,,911 Rallye,2023 Porsche 911 Rallye,2023,RALLY MONSTERS,EPIC,Wrist Band Event,Flight Club,AWD,390000,473,420,3552,40,2.98,700,7,5.7,7.9,6.8,4.8,8.3,101.8,257.4,3.129,7.555,193.6,1.14,1.19,0.62,0.33,0.83,1776324517000,1779343778000
6207,2023-porsche-911-turbo-s,https://forza.labsgg.com/cars/2023-porsche-911-turbo-s,2023,Porsche,911 Turbo S,2023 Porsche 911 Turbo S,MODERN SUPER CARS,RARE,Autoshow,,275000,774,S1,AWD,641,649.89067,590,799.9338,3450,1564.8936765,3.75,38,2.172,5.131,90.1,27.46248,220.3,67.14744,1.11,1.2,211.2,339.8934528,0.82,0.62,0.31,7.8,6.3,9.3,10,7.2,5.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Porsche_911_Turbo_S.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Porsche_911_Turbo_S.png",6207,Porsche,,,911 Turbo S,2023 Porsche 911 Turbo S,2023,MODERN SUPER CARS,RARE,Autoshow,,AWD,275000,641,590,3450,38,3.75,774,7.8,6.3,9.3,10,7.2,5.4,90.1,220.3,2.172,5.131,211.2,1.11,1.2,0.62,0.31,0.82,1777888390000,1779343778000
6208,2015-radical-rxc-turbo,https://forza.labsgg.com/cars/2015-radical-rxc-turbo,2015,Radical,RXC Turbo,2015 Radical RXC Turbo,EXTREME TRACK TOYS,EPIC,Autoshow,,147000,842,S2,RWD,454,460.29698,500,677.91,2072,939.84339064,3.5,41,2.55,5.04,89.4,27.24912,207.6,63.27648,1.36,1.67,194.9,313.66114560000005,0.83,0.6,0.35,7,8.2,7,5.8,8.3,4.6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2015_Radical_RXC_Turbo.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2015_Radical_RXC_Turbo.png",6208,Radical,,,RXC Turbo,2015 Radical RXC Turbo,2015,EXTREME TRACK TOYS,EPIC,Autoshow,,RWD,147000,454,500,2072,41,3.5,842,7,8.2,7,5.8,8.3,4.6,89.4,207.6,2.55,5.04,194.9,1.36,1.67,0.6,0.35,0.83,1777888390000,1779343765000
1108,2024-ram-1500-trx,https://forza.labsgg.com/cars/2024-ram-1500-trx,2024,Ram,1500 TRX,2024 Ram 1500 TRX,PICKUPS & 4X4S,COMMON,Autoshow,,100000,514,B,AWD,702,711.73674,650,881.283,6443,2922.49563991,6.17,59,3.586,9.492,176.3,53.73624000000001,392.2,119.54256000000001,0.84,0.83,162,260.713728,0.6,0.38,0,5.9,2.9,6.3,4.9,3.3,8.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2024_Ram_1500_TRX.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2024_Ram_1500_TRX.png",1108,Ram,,,1500 TRX,2024 Ram 1500 TRX,2024,PICKUPS & 4X4S,COMMON,Autoshow,,AWD,100000,702,650,6443,59,6.17,514,5.9,2.9,6.3,4.9,3.3,8.8,176.3,392.2,3.586,9.492,162,0.84,0.83,0.38,0,0.6,1776324517000,1779343778000
6209,1972-reliant-supervan-iii,https://forza.labsgg.com/cars/1972-reliant-supervan-iii,1972,Reliant,Supervan III,1972 Reliant Supervan III,UTILITY HEROES,COMMON,Autoshow,,39000,100,D,RWD,32,32.44384,38,51.52116,1004,455.40673948,0.7,44,18.628,,199,60.6552,,,0.71,0.7,75.9,122.14920960000002,0.84,0,0,2.6,2.9,2.2,4.5,2,6.1,below-test-speed,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1972_Reliant_Supervan_III.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1972_Reliant_Supervan_III.png",6209,Reliant,,,Supervan III,1972 Reliant Supervan III,1972,UTILITY HEROES,COMMON,Autoshow,,RWD,39000,32,38,1004,44,0.7,100,2.6,2.9,2.2,4.5,2,6.1,199,,18.628,,75.9,0.71,0.7,0,0,0.84,1777888390000,1779343745000
1109,1967-renault-8-gordini,https://forza.labsgg.com/cars/1967-renault-8-gordini,1967,Renault,8 Gordini,1967 Renault 8 Gordini,CLASSIC RALLY,COMMON,Festival Playlist,,237500,322,D,RWD,103,104.42861,86,116.60052,1885,855.02161745,1.26,40,10.714,44.218,162.9,49.651920000000004,402.2,122.59056,0.8,0.79,112.1,180.40746240000001,0.83,0.62,0,4,4.2,3.5,2.8,2.9,6.1,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1967_Renault_8_Gordini.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1967_Renault_8_Gordini.png",1109,Renault,,,8 Gordini,1967 Renault 8 Gordini,1967,CLASSIC RALLY,COMMON,Festival Playlist,,RWD,237500,103,86,1885,40,1.26,322,4,4.2,3.5,2.8,2.9,6.1,162.9,402.2,10.714,44.218,112.1,0.8,0.79,0.62,0,0.83,1776324517000,1780569299000
1110,1980-renault-5-turbo,https://forza.labsgg.com/cars/1980-renault-5-turbo,1980,Renault,5 Turbo,1980 Renault 5 Turbo,RETRO RALLY,RARE,Autoshow,,143000,417,C,RWD,156,158.16372,163,220.99866,2138,969.78048706,1.4,40,6.554,19.016,152.8,46.573440000000005,386.3,117.74424,0.86,0.86,127.3,204.8694912,0.83,0.52,0.3,4.5,4,4.6,3.3,2.9,6.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1980_Renault_5_Turbo.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1980_Renault_5_Turbo.png",1110,Renault,,,5 Turbo,1980 Renault 5 Turbo,1980,RETRO RALLY,RARE,Autoshow,,RWD,143000,156,163,2138,40,1.4,417,4.5,4,4.6,3.3,2.9,6.3,152.8,386.3,6.554,19.016,127.3,0.86,0.86,0.52,0.3,0.83,1776324517000,1779475166000
1111,1993-renault-clio-williams,https://forza.labsgg.com/cars/1993-renault-clio-williams,1993,Renault,Clio Williams,1993 Renault Clio Williams,RETRO HOT HATCH,COMMON,Autoshow,,30000,400,D,FWD,142,143.96954,129,174.90078,2233,1012.87176221,2,64,7.664,20.56,150.1,45.75048,382.2,116.49456,0.86,0.88,132.5,213.23808000000002,0.86,0.59,0.54,4.7,4.3,4,3.1,2.9,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1993_Renault_Clio_Williams.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1993_Renault_Clio_Williams.png",1111,Renault,,,Clio Williams,1993 Renault Clio Williams,1993,RETRO HOT HATCH,COMMON,Autoshow,,FWD,30000,142,129,2233,64,2,400,4.7,4.3,4,3.1,2.9,5.2,150.1,382.2,7.664,20.56,132.5,0.86,0.88,0.59,0.54,0.86,1776324517000,1779475171000
1112,2008-renault-megane-r26r,https://forza.labsgg.com/cars/2008-renault-megane-r26r,2008,Renault,Megane R26.R,2008 Renault Megane R26.R,HOT HATCH,RARE,Autoshow,,58000,561,B,FWD,227,230.14849,228,309.12696,2712,1230.1425074400001,2,66,5.866,14.082,118.2,36.02736,291,88.69680000000001,0.97,1.02,151.3,243.49374720000003,0.83,0.55,0.51,5.4,5.4,4.8,4,5.2,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2008_Renault_Megane_R26.R.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2008_Renault_Megane_R26.R.png",1112,Renault,,,Megane R26.R,2008 Renault Megane R26.R,2008,HOT HATCH,RARE,Autoshow,,FWD,58000,227,228,2712,66,2,561,5.4,5.4,4.8,4,5.2,5.2,118.2,291,5.866,14.082,151.3,0.97,1.02,0.55,0.51,0.83,1776324517000,1779343759000
1113,2010-renault-megane-rs-250,https://forza.labsgg.com/cars/2010-renault-megane-rs-250,2010,Renault,Megane RS 250,2010 Renault Megane RS 250,SUPER HOT HATCH,COMMON,Autoshow,,14000,538,B,FWD,250,253.4675,251,340.31082,3058,1387.08546746,2,65,6.049,14.59,117.8,35.90544,297.4,90.64752,0.95,0.97,154.5,248.643648,0.84,0.58,0.5,5.6,5.4,4.8,2.9,4.8,5.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2010_Renault_Megane_RS_250.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2010_Renault_Megane_RS_250.png",1113,Renault,,,Megane RS 250,2010 Renault Megane RS 250,2010,SUPER HOT HATCH,COMMON,Autoshow,,FWD,14000,250,251,3058,65,2,538,5.6,5.4,4.8,2.9,4.8,5.4,117.8,297.4,6.049,14.59,154.5,0.95,0.97,0.58,0.5,0.84,1776324517000,1779343760000
1114,2018-renault-megane-rs,https://forza.labsgg.com/cars/2018-renault-megane-rs,2018,Renault,Megane R.S.,2018 Renault Megane R.S.,SUPER HOT HATCH,RARE,Autoshow,,32000,547,B,FWD,275,278.81425,287,389.12034,3153,1430.17674261,1.8,61,5.81,14.024,127.4,38.831520000000005,321.9,98.11512,0.96,1.01,158.5,255.081024,0.86,0.6,0.49,5.7,5.6,4.5,4.6,4.4,5.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2018_Renault_Megane_R.S..png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2018_Renault_Megane_R.S..png",1114,Renault,,,Megane R.S.,2018 Renault Megane R.S.,2018,SUPER HOT HATCH,RARE,Autoshow,,FWD,32000,275,287,3153,61,1.8,547,5.7,5.6,4.5,4.6,4.4,5.3,127.4,321.9,5.81,14.024,158.5,0.96,1.01,0.6,0.49,0.86,1776324517000,1779343769000
6210,2021-rimac-nevera,https://forza.labsgg.com/cars/2021-rimac-nevera,2021,Rimac,Nevera,2021 Rimac Nevera,HYPERCARS,LEGENDARY,Festival Playlist,Wheelspin,2137500,913,R,AWD,1893,1919.25591,1739,2357.7709800000002,4740,2150.0278338000003,,48,1.85,4.3,69.6,21.21408,182.1,55.50408,1.25,1.36,258.4,415.85448959999997,0.87,0.53,0.43,9,6.8,8.2,9.2,8.3,4.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_Rimac_Nevera.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_Rimac_Nevera.png",6210,Rimac,,,Nevera,2021 Rimac Nevera,2021,HYPERCARS,LEGENDARY,Festival Playlist,Wheelspin,AWD,2137500,1893,1739,4740,48,,913,9,6.8,8.2,9.2,8.3,4.8,69.6,182.1,1.85,4.3,258.4,1.25,1.36,0.53,0.43,0.87,1777888390000,1780168423000
6211,2021-rivian-r1t,https://forza.labsgg.com/cars/2021-rivian-r1t,2021,RIVIAN,R1T,2021 RIVIAN R1T,PICKUPS & 4X4S,EPIC,Autoshow,,56000,607,A,AWD,835,846.58145,908,1231.08456,6936,3146.11667832,,52,3.316,9,116,35.3568,309,94.1832,0.83,0.82,126.8,204.06481920000002,0.82,0.51,0,4.4,2.9,6.6,7.2,4.1,8.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_RIVIAN_R1T.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_RIVIAN_R1T.png",6211,RIVIAN,,,R1T,2021 RIVIAN R1T,2021,PICKUPS & 4X4S,EPIC,Autoshow,,AWD,56000,835,908,6936,52,,607,4.4,2.9,6.6,7.2,4.1,8.3,116,309,3.316,9,126.8,0.83,0.82,0.51,0,0.82,1777888390000,1779475193000
1115,2016-rj-anderson-37-polaris-rzr-pro-2-truck,https://forza.labsgg.com/cars/2016-rj-anderson-37-polaris-rzr-pro-2-truck,2016,RJ Anderson,#37 Polaris RZR Pro 2 Truck,2016 RJ Anderson #37 Polaris RZR Pro 2 Truck,,,Horizon Festival Journal,Cross Country Rivals - Reach 975 Horizon Festival Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no-specs,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_RJ_Anderson_37_Polaris_RZR_Pro_2_Truck.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_RJ_Anderson_37_Polaris_RZR_Pro_2_Truck.png",1115,RJ Anderson,,,#37 Polaris RZR Pro 2 Truck,2016 RJ Anderson #37 Polaris RZR Pro 2 Truck,2016,,,Horizon Festival Journal,Cross Country Rivals - Reach 975 Horizon Festival Points,,,,,,,,,,,,,,,,,,,,,,,,,1776324517000,1784484243000
1116,2021-rj-anderson-37-polaris-rzr-pro-4-truck,https://forza.labsgg.com/cars/2021-rj-anderson-37-polaris-rzr-pro-4-truck,2021,RJ Anderson,#37 Polaris RZR Pro 4 Truck,2021 RJ Anderson #37 Polaris RZR Pro 4 Truck,UNLIMITED OFFROAD,EPIC,Autoshow,,120000,677,A,AWD,846,857.73402,642,870.4364400000001,4329,1963.60136973,7.14,48,2.34,5.241,111.8,34.07664,288.6,87.96528,0.93,0.93,148.9,239.63132160000004,0.44,0.52,0,5.4,2.9,8.1,8.5,5.3,9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_RJ_Anderson_37_Polaris_RZR_Pro_4_Truck.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_RJ_Anderson_37_Polaris_RZR_Pro_4_Truck.png",1116,RJ Anderson,,,#37 Polaris RZR Pro 4 Truck,2021 RJ Anderson #37 Polaris RZR Pro 4 Truck,2021,UNLIMITED OFFROAD,EPIC,Autoshow,,AWD,120000,846,642,4329,48,7.14,677,5.4,2.9,8.1,8.5,5.3,9,111.8,288.6,2.34,5.241,148.9,0.93,0.93,0.52,0,0.44,1776324517000,1779475193000
1117,2017-saleen-s7-lm,https://forza.labsgg.com/cars/2017-saleen-s7-lm,2017,Saleen,S7 LM,2017 Saleen S7 LM,EXTREME TRACK TOYS,EPIC,Festival Playlist,,950000,835,S2,RWD,1000,1013.87,850,1152.4470000000001,2950,1338.0974915000002,7,40,3.35,6.063,87,26.5176,211.1,64.34328000000001,1.3,1.47,243.2,391.3924608,0.84,0.6,0.33,8.9,7,7.2,6.5,7.2,4.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Saleen_S7_LM.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Saleen_S7_LM.png",1117,Saleen,,,S7 LM,2017 Saleen S7 LM,2017,EXTREME TRACK TOYS,EPIC,Festival Playlist,,RWD,950000,1000,850,2950,40,7,835,8.9,7,7.2,6.5,7.2,4.9,87,211.1,3.35,6.063,243.2,1.3,1.47,0.6,0.33,0.84,1776324517000,1781173328000
6250,1993-schuppan-962cr,https://forza.labsgg.com/cars/1993-schuppan-962cr,1993,Schuppan,962CR,1993 Schuppan 962CR,RETRO SUPER CARS,EPIC,Festival Playlist,,1852500,764,S1,RWD,600,608.322,479,649.43778,2315,1050.06633655,3.29,45,3.484,6.713,106.3,32.400240000000004,253.5,77.2668,1.24,1.48,224.3,360.97585920000006,0.88,0.57,0.39,8.3,7.4,4.9,2.8,6.8,5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1993_Schuppan_962CR.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1993_Schuppan_962CR.png",6250,Schuppan,,,962CR,1993 Schuppan 962CR,1993,RETRO SUPER CARS,EPIC,Festival Playlist,,RWD,1852500,600,479,2315,45,3.29,764,8.3,7.4,4.9,2.8,6.8,5,106.3,253.5,3.484,6.713,224.3,1.24,1.48,0.57,0.39,0.88,1779965096000,1780168424000
6213,1965-shelby-cobra-427-sc,https://forza.labsgg.com/cars/1965-shelby-cobra-427-sc,1965,Shelby,Cobra 427 S/C,1965 Shelby Cobra 427 S/C,RARE CLASSICS,LEGENDARY,Discover Japan Journal,"Car Collection - Reach 2,700 Discover Japan Points",3000000,582,B,RWD,425,430.89475000000004,500,677.91,2350,1065.9420695000001,6.98,52,4.287,8.674,154.7,47.15256,382.6,116.61648000000001,0.88,0.87,159.6,256.8513024,0.86,0.5,0,5.9,3.8,4.5,4.6,3.2,4.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1965_Shelby_Cobra_427_S_C.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1965_Shelby_Cobra_427_S_C.png",6213,Shelby,,,Cobra 427 S/C,1965 Shelby Cobra 427 S/C,1965,RARE CLASSICS,LEGENDARY,Discover Japan Journal,"Car Collection - Reach 2,700 Discover Japan Points",RWD,3000000,425,500,2350,52,6.98,582,5.9,3.8,4.5,4.6,3.2,4.7,154.7,382.6,4.287,8.674,159.6,0.88,0.87,0.5,0,0.86,1777888390000,1779343742000
6214,1965-shelby-cobra-daytona-coupe,https://forza.labsgg.com/cars/1965-shelby-cobra-daytona-coupe,1965,Shelby,Cobra Daytona Coupe,1965 Shelby Cobra Daytona Coupe,CLASSIC RACERS,LEGENDARY,Autoshow,,20000000,515,B,RWD,390,395.40930000000003,341,462.33462000000003,2300,1043.262451,4.73,53,3.998,8.729,155.6,47.426880000000004,385.7,117.56136000000001,0.86,0.85,184.1,296.2802304,0.88,0.48,0,6.7,3.6,3.7,2.9,2.8,4.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1965_Shelby_Cobra_Daytona_Coupe.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1965_Shelby_Cobra_Daytona_Coupe.png",6214,Shelby,,,Cobra Daytona Coupe,1965 Shelby Cobra Daytona Coupe,1965,CLASSIC RACERS,LEGENDARY,Autoshow,,RWD,20000000,390,341,2300,53,4.73,515,6.7,3.6,3.7,2.9,2.8,4.9,155.6,385.7,3.998,8.729,184.1,0.86,0.85,0.48,0,0.88,1777888390000,1779343742000
6215,2020-sierra-cars-23-yokohama-alpha,https://forza.labsgg.com/cars/2020-sierra-cars-23-yokohama-alpha,2020,SIERRA Cars,#23 Yokohama Alpha,2020 SIERRA Cars #23 Yokohama Alpha,EXTREME TRACK TOYS,EPIC,Autoshow,,65000,926,R,RWD,600,608.322,287,389.12034,1150,521.6312255,1.34,43,2.022,3.918,72.1,21.97608,154.9,47.21352,1.72,2.45,171.7,276.3243648,0.76,0.61,0.37,6.2,8.9,7.6,4.5,10,4.5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_SIERRA_Cars_23_Yokohama_Alpha.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_SIERRA_Cars_23_Yokohama_Alpha.png",6215,SIERRA Cars,,,#23 Yokohama Alpha,2020 SIERRA Cars #23 Yokohama Alpha,2020,EXTREME TRACK TOYS,EPIC,Autoshow,,RWD,65000,600,287,1150,43,1.34,926,6.2,8.9,7.6,4.5,10,4.5,72.1,154.9,2.022,3.918,171.7,1.72,2.45,0.61,0.37,0.76,1777888390000,1779343773000
6216,2021-sierra-cars-rx3,https://forza.labsgg.com/cars/2021-sierra-cars-rx3,2021,SIERRA Cars,#00 RX3,2021 SIERRA Cars RX3,UTV'S,RARE,Autoshow,,50000,635,A,RWD,194,196.69078000000002,114,154.56348,925,419.57294225000004,1.34,45,2.75,7.224,108.2,32.97936,253.2,77.17536,1.18,1.3,120.9,194.56968960000003,0.73,0.52,0,4.3,4.9,6.4,7.1,5.9,7.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_SIERRA_Cars_RX3.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_SIERRA_Cars_RX3.png",6216,SIERRA Cars,,,#00 RX3,2021 SIERRA Cars RX3,2021,UTV'S,RARE,Autoshow,,RWD,50000,194,114,925,45,1.34,635,4.3,4.9,6.4,7.1,5.9,7.9,108.2,253.2,2.75,7.224,120.9,1.18,1.3,0.52,0,0.73,1777888390000,1779343775000
1118,2021-sierra-cars-700r,https://forza.labsgg.com/cars/2021-sierra-cars-700r,2021,SIERRA Cars,700R,2021 SIERRA Cars 700R,UTV'S,RARE,Autoshow,,75000,346,D,RWD,50,50.6935,43,58.30026,805,365.14185785,0.69,49,6.9,,107,32.6136,,,1.21,1.35,78.6,126.49443839999999,0.73,0.45,0,2.7,5.3,4.1,6.9,6.3,8.6,below-test-speed,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_SIERRA_Cars_700R.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_SIERRA_Cars_700R.png",1118,SIERRA Cars,,,700R,2021 SIERRA Cars 700R,2021,UTV'S,RARE,Autoshow,,RWD,75000,50,43,805,49,0.69,346,2.7,5.3,4.1,6.9,6.3,8.6,107,,6.9,,78.6,1.21,1.35,0.45,0,0.73,1776324517000,1779343775000
6217,2013-srt-viper-gts,https://forza.labsgg.com/cars/2013-srt-viper-gts,2013,SRT,Viper GTS,2013 SRT Viper GTS,MODERN MUSCLE,RARE,Autoshow,,135000,707,S1,RWD,640,648.8768,600,813.492,3296,1495.04045152,8.38,49,3.585,7.503,110.9,33.80232,270.1,82.32648000000002,1.06,1.12,208,334.743552,0.85,0.54,0.37,7.6,5.6,5.5,4.6,5.8,5.1,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2013_SRT_Viper_GTS.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2013_SRT_Viper_GTS.png",6217,SRT,,,Viper GTS,2013 SRT Viper GTS,2013,MODERN MUSCLE,RARE,Autoshow,,RWD,135000,640,600,3296,49,8.38,707,7.6,5.6,5.5,4.6,5.8,5.1,110.9,270.1,3.585,7.503,208,1.06,1.12,0.54,0.37,0.85,1777888390000,1779343762000
6218,1980-subaru-brat-gl,https://forza.labsgg.com/cars/1980-subaru-brat-gl,1980,Subaru,BRAT GL,1980 Subaru BRAT GL,UTILITY HEROES,COMMON,Autoshow,,20000,159,D,AWD,69,69.95703,84,113.88888,2061,934.85387457,1.6,63,14.7,68.993,181.7,55.38216,454.7,138.59256,0.76,0.76,100.5,161.73907200000002,0.86,0.41,0,3.6,3.9,2.3,2.1,1.9,6.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1980_Subaru_BRAT_GL.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1980_Subaru_BRAT_GL.png",6218,Subaru,,,BRAT GL,1980 Subaru BRAT GL,1980,UTILITY HEROES,COMMON,Autoshow,,AWD,20000,69,84,2061,63,1.6,159,3.6,3.9,2.3,2.1,1.9,6.7,181.7,454.7,14.7,68.993,100.5,0.76,0.76,0.41,0,0.86,1777888390000,1779343746000
1119,1990-subaru-legacy-rs,https://forza.labsgg.com/cars/1990-subaru-legacy-rs,1990,Subaru,LEGACY RS,1990 Subaru LEGACY RS,RETRO RALLY,COMMON,Autoshow,,15000,406,C,AWD,217,220.00979,199,269.80818,2990,1356.2411863,1.99,57,6.615,19.704,149.1,45.44568,382.6,116.61648000000001,0.84,0.85,145.3,233.83768320000004,0.87,0.45,0.48,5.3,4.3,3.8,2.4,2.8,5.6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1990_Subaru_LEGACY_RS.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1990_Subaru_LEGACY_RS.png",1119,Subaru,,,LEGACY RS,1990 Subaru LEGACY RS,1990,RETRO RALLY,COMMON,Autoshow,,AWD,15000,217,199,2990,57,1.99,406,5.3,4.3,3.8,2.4,2.8,5.6,149.1,382.6,6.615,19.704,145.3,0.84,0.85,0.45,0.48,0.87,1776324517000,1779475169000
